timestamp,%%cpu,%%memory
11:26:11,0.0,15.6
11:26:11,0.0,15.6
11:26:12,0.0,15.6
11:26:12,0.0,15.6
11:26:13,1.9,15.6
11:26:13,0.0,15.6
11:26:14,0.0,15.6
11:26:14,0.0,15.6
11:26:15,0.0,15.6
11:26:15,6.0,15.6
11:26:16,28.8,15.6
11:26:16,0.0,15.6
11:26:17,0.0,15.6
11:26:17,0.0,15.6
11:26:18,0.0,15.6
11:26:18,0.0,15.6
11:26:19,0.0,15.6
11:26:19,0.0,15.6
11:26:20,0.0,15.6
11:26:20,0.0,15.6
11:26:21,0.0,15.6
11:26:22,2.0,15.6
11:26:22,0.0,15.6
11:26:23,0.0,15.6
11:26:23,0.0,15.6
11:26:24,0.0,15.6
11:26:24,0.0,15.6
11:26:25,0.0,15.6
11:26:25,2.0,15.6
11:26:26,0.0,15.6
11:26:26,0.0,15.6
11:26:27,0.0,15.6
11:26:27,132.7,15.6
11:26:28,166.7,15.6
11:26:28,160.8,15.6
11:26:29,164.7,15.6
11:26:29,164.0,15.6
11:26:30,158.8,15.6
11:26:30,156.9,15.6
11:26:31,160.8,15.6
11:26:31,158.8,15.6
11:26:32,139.2,15.6
11:26:32,170.6,15.6
11:26:33,174.5,15.6
11:26:33,156.9,15.6
11:26:34,168.6,15.6
11:26:34,156.0,15.6
11:26:35,143.1,15.6
11:26:35,107.8,15.6
11:26:36,96.1,15.6
11:26:36,102.0,15.6
11:26:37,100.0,15.6
11:26:37,140.0,15.6
11:26:38,139.2,15.6
11:26:38,156.9,15.6
11:26:39,158.0,15.6
11:26:39,160.8,15.6
11:26:40,141.2,15.6
11:26:40,166.7,15.6
11:26:41,162.7,15.6
11:26:41,162.7,15.6
11:26:42,162.7,15.6
11:26:42,174.0,15.6
11:26:43,152.9,15.6
11:26:43,158.8,15.6
11:26:44,137.3,15.6
11:26:44,100.0,15.6
11:26:45,100.0,15.6
11:26:45,100.0,15.6
11:26:46,100.0,15.6
11:26:46,98.0,15.6
11:26:47,100.0,15.6
11:26:47,100.0,15.6
11:26:48,100.0,15.6
11:26:49,98.0,15.6
11:26:49,100.0,15.6
11:26:50,100.0,15.6
11:26:50,98.0,15.6
11:26:51,15.7,15.6
11:26:51,0.0,15.6
11:26:52,0.0,15.6
11:26:52,0.0,15.6
11:26:53,2.0,15.6
11:26:53,0.0,15.6
11:26:54,0.0,15.6
11:26:54,0.0,15.6
11:26:55,0.0,15.6
11:26:55,92.3,15.6
11:26:56,137.3,15.6
11:26:56,158.8,15.6
11:26:57,152.9,15.6
11:26:57,154.9,15.6
11:26:58,149.0,15.6
11:26:58,156.0,15.6
11:26:59,164.7,15.6
11:26:59,137.3,15.6
11:27:00,166.7,15.6
11:27:00,166.7,15.6
11:27:01,172.5,15.6
11:27:01,174.0,15.6
11:27:02,160.8,15.6
11:27:02,98.0,15.6
11:27:03,98.0,15.6
11:27:03,98.0,15.6
11:27:04,100.0,15.6
11:27:04,143.1,15.6
11:27:05,168.6,15.6
11:27:05,166.7,15.6
11:27:06,168.0,15.6
11:27:06,156.9,15.6
11:27:07,156.9,15.6
11:27:07,151.0,15.6
11:27:08,149.0,15.6
11:27:08,168.6,15.6
11:27:09,170.6,15.6
11:27:09,166.7,15.6
11:27:10,170.6,15.6
11:27:10,158.8,15.6
11:27:11,100.0,15.6
11:27:11,98.0,15.6
11:27:12,100.0,15.6
11:27:12,100.0,15.6
11:27:13,149.0,15.6
11:27:13,162.7,15.6
11:27:14,152.9,15.6
11:27:14,166.7,15.6
11:27:15,160.8,15.6
11:27:16,156.9,15.6
11:27:16,162.7,15.6
11:27:17,149.0,15.6
11:27:17,176.5,15.6
11:27:18,160.8,15.6
11:27:18,162.0,15.6
11:27:19,152.9,15.6
11:27:19,139.2,15.6
11:27:20,113.7,15.6
11:27:20,100.0,15.6
11:27:21,100.0,15.6
11:27:21,100.0,15.6
11:27:22,118.0,15.6
11:27:22,119.6,15.6
11:27:23,147.1,15.6
11:27:23,160.8,15.6
11:27:24,156.9,15.6
11:27:24,147.1,15.6
11:27:25,154.9,15.6
11:27:25,156.9,15.6
11:27:26,130.0,15.6
11:27:26,160.8,15.6
11:27:27,147.1,15.6
11:27:27,158.8,15.6
11:27:28,145.1,15.6
11:27:28,147.1,15.6
11:27:29,96.1,15.6
11:27:29,102.0,15.6
11:27:30,96.1,15.6
11:27:30,100.0,15.6
11:27:31,133.3,15.6
11:27:31,149.0,15.6
11:27:32,164.7,15.6
11:27:32,164.0,15.6
11:27:33,164.7,15.6
11:27:33,152.9,15.6
11:27:34,162.7,15.6
11:27:34,131.4,15.6
11:27:35,154.9,15.6
11:27:35,151.0,15.6
11:27:36,158.8,15.6
11:27:36,162.7,15.6
11:27:37,152.9,15.6
11:27:37,106.0,15.6
11:27:38,98.0,15.6
11:27:38,96.1,15.6
11:27:39,100.0,15.6
11:27:39,128.0,15.6
11:27:40,149.0,15.6
11:27:40,170.6,15.6
11:27:41,166.7,15.6
11:27:41,160.8,15.6
11:27:42,158.8,15.6
11:27:42,170.6,15.6
11:27:43,154.9,15.6
11:27:43,158.8,15.6
11:27:44,174.5,15.6
11:27:44,166.7,15.6
11:27:45,176.5,15.6
11:27:46,156.9,15.6
11:27:46,105.9,15.6
11:27:47,98.0,15.6
11:27:47,104.0,15.6
11:27:48,98.0,15.6
11:27:48,123.5,15.6
11:27:49,176.5,15.6
11:27:49,154.9,15.6
11:27:50,164.0,15.6
11:27:50,158.8,15.6
11:27:51,160.8,15.6
11:27:51,156.9,15.6
11:27:52,147.1,15.6
11:27:52,154.9,15.6
11:27:53,160.8,15.6
11:27:53,174.0,15.6
11:27:54,174.5,15.6
11:27:54,152.9,15.6
11:27:55,96.1,15.6
11:27:55,98.0,15.6
11:27:56,100.0,15.6
11:27:56,103.9,15.6
11:27:57,141.2,15.6
11:27:57,151.0,15.6
11:27:58,149.0,15.6
11:27:58,166.7,15.6
11:27:59,166.7,15.6
11:27:59,151.0,15.6
11:28:00,152.9,15.6
11:28:00,174.5,15.6
11:28:01,149.0,15.6
11:28:01,174.0,15.6
11:28:02,166.7,15.6
11:28:02,168.6,15.6
11:28:03,172.5,15.6
11:28:03,125.5,15.6
11:28:04,98.0,15.6
11:28:04,98.0,15.6
11:28:05,100.0,15.6
11:28:05,117.6,15.6
11:28:06,158.8,15.6
11:28:06,158.8,15.6
11:28:07,168.6,15.6
11:28:07,162.7,15.6
11:28:08,156.9,15.6
11:28:08,156.0,15.6
11:28:09,162.7,15.6
11:28:09,145.1,15.6
11:28:10,160.8,15.6
11:28:10,164.7,15.6
11:28:11,152.9,15.6
11:28:11,170.0,15.6
11:28:12,170.6,15.6
11:28:12,111.8,15.6
11:28:13,98.0,15.6
11:28:13,102.0,15.6
11:28:14,100.0,15.6
11:28:14,119.6,15.6
11:28:15,158.8,15.6
11:28:16,172.0,15.6
11:28:16,172.5,15.6
11:28:17,172.5,15.6
11:28:17,156.9,15.6
11:28:18,168.6,15.6
11:28:18,143.1,15.6
11:28:19,152.9,15.6
11:28:19,166.7,15.6
11:28:20,147.1,15.6
11:28:20,152.9,15.6
11:28:21,154.9,15.6
11:28:21,149.0,15.6
11:28:22,156.9,15.6
11:28:22,119.6,15.6
11:28:23,100.0,15.6
11:28:23,98.0,15.6
11:28:24,100.0,15.6
11:28:24,119.6,15.6
11:28:25,147.1,15.6
11:28:25,168.6,15.6
11:28:26,172.5,15.6
11:28:26,156.9,15.6
11:28:27,174.5,15.6
11:28:27,155.8,15.6
11:28:28,170.6,15.6
11:28:28,164.7,15.6
11:28:29,137.3,15.6
11:28:29,162.7,15.6
11:28:30,168.6,15.6
11:28:30,154.9,15.6
11:28:31,154.9,15.6
11:28:31,156.9,15.6
11:28:32,175.0,15.6
11:28:32,164.7,15.6
11:28:33,135.3,15.6
11:28:33,98.0,15.6
11:28:34,100.0,15.6
11:28:34,98.0,15.6
11:28:35,121.6,15.6
11:28:35,133.3,15.6
11:28:36,156.9,15.6
11:28:36,160.8,15.6
11:28:37,164.7,15.6
11:28:37,162.7,15.6
11:28:38,170.6,15.6
11:28:38,168.6,15.6
11:28:39,156.9,15.6
11:28:39,164.7,15.6
11:28:40,142.3,15.6
11:28:40,170.6,15.6
11:28:41,162.7,15.6
11:28:42,162.0,15.6
11:28:42,160.8,15.6
11:28:43,160.8,15.6
11:28:43,162.7,15.6
11:28:44,109.6,15.6
11:28:44,100.0,15.6
11:28:45,98.0,15.6
11:28:45,100.0,15.6
11:28:46,127.5,15.6
11:28:46,162.7,15.6
11:28:47,176.5,15.6
11:28:47,176.5,15.6
11:28:48,178.4,15.6
11:28:48,157.7,15.6
11:28:49,166.0,15.6
11:28:49,162.7,15.6
11:28:50,153.8,15.6
11:28:50,143.1,15.6
11:28:51,168.6,15.6
11:28:51,176.5,15.6
11:28:52,174.5,15.6
11:28:52,166.7,15.6
11:28:53,166.7,15.6
11:28:53,145.1,15.6
11:28:54,98.0,15.6
11:28:54,98.0,15.6
11:28:55,98.0,15.6
11:28:55,111.8,15.6
11:28:56,145.1,15.6
11:28:56,160.8,15.6
11:28:57,164.7,15.6
11:28:57,176.5,15.6
11:28:58,172.5,15.6
11:28:58,152.9,15.6
11:28:59,160.8,15.6
11:28:59,154.9,15.6
11:29:00,166.7,15.6
11:29:00,151.0,15.6
11:29:01,156.9,15.6
11:29:01,162.7,15.6
11:29:02,162.7,15.6
11:29:02,154.9,15.6
11:29:03,170.6,15.6
11:29:03,152.9,15.6
11:29:04,130.8,15.6
11:29:04,100.0,15.6
11:29:05,102.0,15.6
11:29:05,100.0,15.6
11:29:06,121.6,15.6
11:29:07,143.1,15.6
11:29:07,170.6,15.6
11:29:08,160.8,15.6
11:29:08,172.5,15.6
11:29:09,166.7,15.6
11:29:09,160.8,15.6
11:29:10,164.0,15.6
11:29:10,156.9,15.6
11:29:11,163.5,15.6
11:29:11,145.1,15.6
11:29:12,178.4,15.6
11:29:12,168.6,15.6
11:29:13,160.8,15.6
11:29:13,166.7,15.6
11:29:14,168.6,15.6
11:29:14,166.7,15.6
11:29:15,123.5,15.6
11:29:15,98.0,15.6
11:29:16,102.0,15.6
11:29:16,98.0,15.6
11:29:17,123.5,15.6
11:29:17,147.1,15.6
11:29:18,178.4,15.6
11:29:18,164.7,15.6
11:29:19,172.5,15.6
11:29:19,153.8,15.6
11:29:20,174.0,15.6
11:29:20,162.7,15.6
11:29:21,152.9,15.6
11:29:21,160.8,15.6
11:29:22,141.2,15.6
11:29:22,174.5,15.6
11:29:23,164.7,15.6
11:29:23,163.5,15.6
11:29:24,168.6,15.6
11:29:24,170.6,15.6
11:29:25,119.6,15.6
11:29:25,100.0,15.6
11:29:26,98.0,15.6
11:29:26,100.0,15.6
11:29:27,130.0,15.6
11:29:27,137.3,15.6
11:29:28,176.5,15.6
11:29:28,167.3,15.6
11:29:29,172.5,15.6
11:29:29,168.6,15.6
11:29:30,168.6,15.6
11:29:30,164.7,15.6
11:29:31,170.6,15.6
11:29:31,158.8,15.6
11:29:32,156.9,15.6
11:29:33,154.9,15.6
11:29:33,149.0,15.6
11:29:34,142.3,15.6
11:29:34,168.6,15.6
11:29:35,166.7,15.6
11:29:35,168.0,15.6
11:29:36,115.4,15.6
11:29:36,100.0,15.6
11:29:37,98.0,15.6
11:29:37,100.0,15.6
11:29:38,138.0,15.6
11:29:38,139.2,15.6
11:29:39,160.8,15.6
11:29:39,167.3,15.6
11:29:40,154.0,15.6
11:29:40,164.7,15.6
11:29:41,157.7,15.6
11:29:41,162.7,15.6
11:29:42,166.7,15.6
11:29:42,152.9,15.6
11:29:43,149.0,15.6
11:29:43,178.4,15.6
11:29:44,159.6,15.6
11:29:44,170.6,15.6
11:29:45,164.7,15.6
11:29:45,160.8,15.6
11:29:46,141.2,15.6
11:29:46,98.0,15.6
11:29:47,100.0,15.6
11:29:47,98.0,15.6
11:29:48,120.0,15.6
11:29:48,145.1,15.6
11:29:49,166.7,15.6
11:29:49,160.8,15.6
11:29:50,164.7,15.6
11:29:50,157.7,15.6
11:29:51,160.8,15.6
11:29:51,154.9,15.6
11:29:52,154.9,15.6
11:29:52,158.8,15.6
11:29:53,151.0,15.6
11:29:53,172.5,15.6
11:29:54,172.5,15.6
11:29:54,160.8,15.6
11:29:55,156.9,15.6
11:29:55,160.8,15.6
11:29:56,160.8,15.6
11:29:56,123.5,15.6
11:29:57,98.0,15.6
11:29:58,100.0,15.6
11:29:58,96.2,15.6
11:29:59,130.0,15.6
11:29:59,133.3,15.6
11:30:00,149.0,15.6
11:30:00,154.9,15.6
11:30:01,147.1,15.6
11:30:01,152.9,15.6
11:30:02,145.1,15.6
11:30:02,150.0,15.6
11:30:03,146.0,15.6
11:30:03,139.2,15.6
11:30:04,123.1,15.6
11:30:04,119.6,15.6
11:30:05,149.0,15.6
11:30:05,158.8,15.6
11:30:06,154.9,15.6
11:30:06,160.8,15.6
11:30:07,168.6,15.6
11:30:07,166.7,15.6
11:30:08,135.3,15.6
11:30:08,98.0,15.6
11:30:09,98.0,15.6
11:30:09,102.0,15.6
11:30:10,109.8,15.6
11:30:10,141.2,15.6
11:30:11,156.9,15.6
11:30:11,154.9,15.6
11:30:12,151.0,15.6
11:30:12,154.9,15.6
11:30:13,141.2,15.6
11:30:13,151.0,15.6
11:30:14,156.9,15.6
11:30:14,158.8,15.7
11:30:15,131.4,15.8
11:30:15,162.7,15.8
11:30:16,172.5,15.9
11:30:16,170.6,16.0
11:30:17,165.4,16.1
11:30:17,174.5,16.1
11:30:18,154.9,16.2
11:30:18,137.3,16.2
11:30:19,100.0,16.2
11:30:19,98.0,16.2
11:30:20,98.0,16.2
11:30:20,111.8,16.2
11:30:21,135.3,16.2
11:30:21,156.9,16.2
11:30:22,164.7,16.2
11:30:22,158.8,16.2
11:30:23,176.5,16.3
11:30:24,162.7,16.4
11:30:24,152.9,16.4
11:30:25,158.8,16.5
11:30:25,160.8,16.6
11:30:26,138.5,16.6
11:30:26,174.0,16.7
11:30:27,167.3,16.8
11:30:27,168.6,16.9
11:30:28,162.7,16.9
11:30:28,154.9,17.0
11:30:29,170.6,17.1
11:30:29,107.8,17.1
11:30:30,100.0,17.1
11:30:30,98.0,17.1
11:30:31,100.0,17.1
11:30:31,133.3,17.1
11:30:32,145.1,17.1
11:30:32,178.4,17.1
11:30:33,162.7,17.1
11:30:33,162.7,17.1
11:30:34,168.6,17.1
11:30:34,164.7,17.2
11:30:35,150.0,17.3
11:30:35,154.9,17.4
11:30:36,131.4,17.4
11:30:36,164.7,17.5
11:30:37,180.4,17.6
11:30:37,176.5,17.7
11:30:38,174.5,17.8
11:30:38,162.7,17.9
11:30:39,166.7,17.9
11:30:39,107.8,17.9
11:30:40,98.0,17.9
11:30:40,98.0,17.9
11:30:41,100.0,17.9
11:30:41,136.0,17.9
11:30:42,158.8,17.9
11:30:42,178.8,17.9
11:30:43,172.5,17.9
11:30:43,174.5,18.0
11:30:44,170.0,18.1
11:30:44,157.7,18.1
11:30:45,170.6,18.3
11:30:45,141.2,18.3
11:30:46,160.8,18.4
11:30:46,170.6,18.5
11:30:47,160.8,18.6
11:30:47,168.6,18.6
11:30:48,174.5,18.7
11:30:49,152.9,18.8
11:30:49,139.2,18.8
11:30:50,98.0,18.8
11:30:50,102.0,18.8
11:30:51,98.0,18.8
11:30:51,108.0,18.8
11:30:52,139.2,18.8
11:30:52,174.5,18.8
11:30:53,175.0,18.8
11:30:53,154.9,18.8
11:30:54,162.7,18.8
11:30:54,162.7,18.8
11:30:55,154.9,18.9
11:30:55,152.9,18.9
11:30:56,162.7,19.0
11:30:56,145.1,19.1
11:30:57,166.7,19.1
11:30:57,174.5,19.3
11:30:58,161.5,19.4
11:30:58,166.7,19.5
11:30:59,152.9,19.5
11:30:59,152.9,19.6
11:31:00,98.0,19.6
11:31:00,100.0,19.6
11:31:01,98.0,19.6
11:31:01,104.0,19.6
11:31:02,147.1,19.6
11:31:02,160.8,19.6
11:31:03,142.3,19.6
11:31:03,160.8,19.6
11:31:04,170.6,19.6
11:31:04,143.1,19.7
11:31:05,154.9,19.7
11:31:05,160.8,19.8
11:31:06,151.0,19.9
11:31:06,137.3,19.9
11:31:07,162.7,20.0
11:31:07,166.7,20.1
11:31:08,160.8,20.2
11:31:08,166.7,20.3
11:31:09,162.7,20.4
11:31:09,152.9,20.4
11:31:10,100.0,20.4
11:31:10,96.1,20.4
11:31:11,100.0,20.4
11:31:11,98.0,20.4
11:31:12,136.0,20.4
11:31:12,170.6,20.4
11:31:13,167.3,20.4
11:31:13,170.0,20.4
11:31:14,159.6,20.5
11:31:15,154.9,20.5
11:31:15,166.7,20.6
11:31:16,170.6,20.7
11:31:16,176.5,20.8
11:31:17,151.0,20.8
11:31:17,161.5,20.8
11:31:18,166.7,20.9
11:31:18,166.7,20.9
11:31:19,158.8,21.0
11:31:19,166.7,21.1
11:31:20,164.7,21.1
11:31:20,150.0,21.2
11:31:21,103.9,21.2
11:31:21,98.0,21.2
11:31:22,100.0,21.2
11:31:22,100.0,21.2
11:31:23,145.1,21.2
11:31:23,158.8,21.2
11:31:24,180.4,21.2
11:31:24,168.6,21.2
11:31:25,163.5,21.2
11:31:25,164.7,21.2
11:31:26,170.0,21.3
11:31:26,153.8,21.3
11:31:27,158.8,21.4
11:31:27,145.1,21.5
11:31:28,168.6,21.5
11:31:28,174.5,21.6
11:31:29,168.6,21.7
11:31:29,170.6,21.8
11:31:30,172.5,21.9
11:31:30,158.8,21.9
11:31:31,135.3,21.9
11:31:31,100.0,21.9
11:31:32,100.0,21.9
11:31:32,100.0,21.9
11:31:33,107.8,21.9
11:31:33,139.2,21.9
11:31:34,170.6,21.9
11:31:34,164.7,21.9
11:31:35,166.7,21.9
11:31:35,160.8,21.9
11:31:36,166.7,21.9
11:31:36,151.9,22.0
11:31:37,170.0,22.0
11:31:37,169.2,22.2
11:31:38,154.9,22.2
11:31:38,160.8,22.3
11:31:39,180.4,22.4
11:31:40,170.6,22.5
11:31:40,176.5,22.6
11:31:41,166.7,22.7
11:31:41,143.1,22.8
11:31:42,96.1,22.8
11:31:42,100.0,22.8
11:31:43,98.0,22.8
11:31:43,105.9,22.8
11:31:44,144.0,22.8
11:31:44,157.7,22.8
11:31:45,166.7,22.8
11:31:45,160.8,22.8
11:31:46,162.7,22.8
11:31:46,166.7,22.8
11:31:47,160.8,22.9
11:31:47,174.5,23.0
11:31:48,166.7,23.1
11:31:48,145.1,23.1
11:31:49,162.7,23.2
11:31:49,174.5,23.3
11:31:50,149.0,23.3
11:31:50,156.9,23.4
11:31:51,170.6,23.4
11:31:51,156.9,23.4
11:31:52,152.9,23.5
11:31:52,103.9,23.5
11:31:53,96.1,23.5
11:31:53,98.0,23.5
11:31:54,102.0,23.5
11:31:54,137.3,23.5
11:31:55,152.9,23.5
11:31:55,168.6,23.5
11:31:56,167.3,23.5
11:31:56,156.9,23.5
11:31:57,172.5,23.5
11:31:57,151.0,23.6
11:31:58,164.7,23.6
11:31:58,166.7,23.7
11:31:59,152.9,23.8
11:31:59,172.5,23.9
11:32:00,160.8,24.0
11:32:00,159.6,24.1
11:32:01,147.1,24.2
11:32:01,164.7,24.2
11:32:02,162.7,24.3
11:32:02,113.7,24.3
11:32:03,102.0,24.3
11:32:03,96.2,24.3
11:32:04,100.0,24.3
11:32:05,123.5,24.3
11:32:05,141.2,24.3
11:32:06,162.7,24.3
11:32:06,151.0,24.3
11:32:07,131.4,24.3
11:32:07,147.1,24.3
11:32:08,138.5,24.4
11:32:08,141.2,24.4
11:32:09,160.0,24.5
11:32:09,160.8,24.6
11:32:10,119.6,24.7
11:32:10,135.3,24.8
11:32:11,157.7,24.8
11:32:11,158.8,24.9
11:32:12,166.7,25.0
11:32:12,166.7,25.1
11:32:13,160.8,25.2
11:32:13,111.8,25.2
11:32:14,96.1,25.2
11:32:14,100.0,25.2
11:32:15,98.0,25.2
11:32:15,120.0,25.2
11:32:16,130.8,25.2
11:32:16,152.9,25.2
11:32:17,154.9,25.2
11:32:17,164.7,25.2
11:32:18,165.4,25.2
11:32:18,170.6,25.2
11:32:19,172.5,25.2
11:32:19,168.6,25.3
11:32:20,160.8,25.3
11:32:20,145.1,25.4
11:32:21,164.7,25.5
11:32:21,139.2,25.6
11:32:22,148.1,25.7
11:32:22,164.7,25.7
11:32:23,139.2,25.8
11:32:23,144.0,25.9
11:32:24,103.8,25.9
11:32:24,100.0,25.9
11:32:25,98.0,25.9
11:32:25,98.0,25.9
